starttimes,from_station_name,to_station_name,counts,from_lat,from_long,to_lat,to_long
18,Damen Ave & Pierce Ave,Halsted St & Blackhawk St (*),2,41.9094,-87.6777,41.9085,-87.6486
18,Michigan Ave & Congress Pkwy,Shedd Aquarium,2,41.8762,-87.6244,41.8672,-87.6154
18,Forest Ave & Lake St,Oak Park Ave & Harrison St,2,41.8889,-87.8003,41.873,-87.7939
18,Dusable Harbor,Shedd Aquarium,2,41.885,-87.6128,41.8672,-87.6154
18,Clark St & Lake St,Ogden Ave & Race Ave,2,41.886,-87.6309,41.8918,-87.6588
18,Michigan Ave & Madison St,Wabash Ave & 8th St,2,41.8821,-87.6251,41.872,-87.6261
18,Sedgwick St & North Ave,Halsted St & Diversey Pkwy,2,41.9114,-87.6387,41.9337,-87.649
18,Clark St & Schreiber Ave,Clark St & Leland Ave,2,41.9993,-87.6714,41.9671,-87.6674
18,Ogden Ave & Roosevelt Rd,Western Ave & 21st St,2,41.8665,-87.6847,41.8539,-87.6852
18,Budlong Woods Library,Lincoln Ave & Winona St,2,41.9837,-87.6964,41.9749,-87.6925
18,Franklin St & Chicago Ave,Lake Shore Dr & North Blvd,2,41.8968,-87.6356,41.9117,-87.6268
18,Clark St & Armitage Ave,Lakeview Ave & Fullerton Pkwy,2,41.9183,-87.6363,41.9259,-87.639
18,Clark St & Armitage Ave,Wells St & Evergreen Ave,2,41.9183,-87.6363,41.9067,-87.6348
18,Clark St & Armitage Ave,Halsted St & Dickens Ave,2,41.9183,-87.6363,41.9199,-87.6488
18,Halsted St & Roscoe St,Streeter Dr & Grand Ave,2,41.9437,-87.6489,41.8923,-87.612
18,Halsted St & Roscoe St,Sheffield Ave & Wellington Ave,2,41.9437,-87.6489,41.9363,-87.6527
18,Rush St & Hubbard St,Michigan Ave & Washington St,2,41.89,-87.6263,41.8839,-87.6246
18,Ravenswood Ave & Lawrence Ave,Damen Ave & Leland Ave,2,41.9691,-87.6742,41.9671,-87.679
18,Western Ave & Winnebago Ave,Albany Ave & Bloomingdale Ave,2,41.9154,-87.6872,41.914,-87.7051
18,Desplaines St & Jackson Blvd,Streeter Dr & Grand Ave,2,41.8783,-87.6439,41.8923,-87.612
18,Lake Shore Dr & Belmont Ave,Montrose Harbor,2,41.9408,-87.6392,41.964,-87.6382
18,McClurg Ct & Illinois St,Wells St & Evergreen Ave,2,41.891,-87.6173,41.9067,-87.6348
18,Halsted St & Wrightwood Ave,Stockton Dr & Wrightwood Ave,2,41.9291,-87.6491,41.9313,-87.6387
18,Bissell St & Armitage Ave,Greenview Ave & Fullerton Ave,2,41.9184,-87.6522,41.9253,-87.6658
18,Dearborn St & Erie St,Rush St & Hubbard St,2,41.894,-87.6293,41.89,-87.6263
18,Wells St & Evergreen Ave,Dusable Harbor,2,41.9067,-87.6348,41.885,-87.6128
18,Clark St & Berwyn Ave,Leavitt St & Addison St,2,41.978,-87.668,41.947,-87.6834
18,Wood St & Milwaukee Ave,Stave St & Armitage Ave,2,41.9077,-87.6726,41.9177,-87.6914
18,Wood St & Grand Ave,Ashland Ave & Lake St,2,41.8911,-87.672,41.8854,-87.6673
18,Ashland Ave & Grand Ave,Wabash Ave & Grand Ave,2,41.8911,-87.6666,41.8917,-87.6269
18,Ashland Ave & Chicago Ave,May St & Randolph St,2,41.896,-87.6677,41.884,-87.6557
18,Milwaukee Ave & Wabansia Ave,Southport Ave & Roscoe St,2,41.9126,-87.6814,41.9437,-87.664
18,Theater on the Lake,Pine Grove Ave & Irving Park Rd,2,41.9263,-87.6308,41.9544,-87.648
18,Theater on the Lake,Michigan Ave & Oak St,2,41.9263,-87.6308,41.901,-87.6238
18,Theater on the Lake,Clark St & North Ave,2,41.9263,-87.6308,41.912,-87.6319
18,Theater on the Lake,Rush St & Cedar St,2,41.9263,-87.6308,41.9023,-87.6277
18,Kingsbury St & Kinzie St,Fairbanks Ct & Grand Ave,2,41.8892,-87.6385,41.8919,-87.6206
18,Kingsbury St & Kinzie St,Rush St & Hubbard St,2,41.8892,-87.6385,41.89,-87.6263
18,Lincoln Ave & Diversey Pkwy,Halsted St & Wrightwood Ave,2,41.9322,-87.6586,41.9291,-87.6491
18,Lincoln Ave & Diversey Pkwy,Wilton Ave & Belmont Ave,2,41.9322,-87.6586,41.9402,-87.653
18,Paulina St & Montrose Ave,Lincoln Ave & Leavitt St,2,41.9615,-87.6714,41.9624,-87.6841
18,Lake Shore Dr & North Blvd,Lake Shore Dr & Diversey Pkwy,2,41.9117,-87.6268,41.9327,-87.6363
18,Lake Shore Dr & North Blvd,Southport Ave & Wellington Ave,2,41.9117,-87.6268,41.9357,-87.6636
18,Drake Ave & Fullerton Ave,California Ave & Francis Pl,2,41.9244,-87.7154,41.9181,-87.697
18,Wabash Ave & Adams St,Franklin St & Quincy St,2,41.8795,-87.6257,41.8787,-87.6348
18,Michigan Ave & Oak St,Stetson Ave & South Water St,2,41.901,-87.6238,41.8868,-87.6223
18,Michigan Ave & Oak St,Halsted St & Blackhawk St (*),2,41.901,-87.6238,41.9085,-87.6486
18,Michigan Ave & Oak St,Dearborn St & Erie St,2,41.901,-87.6238,41.894,-87.6293
18,Michigan Ave & Oak St,Lake Shore Dr & North Blvd,2,41.901,-87.6238,41.9117,-87.6268
18,Ashland Ave & Lake St,Green St & Madison St,2,41.8854,-87.6673,41.8819,-87.6488
18,Larrabee St & Menomonee St,Wilton Ave & Belmont Ave,2,41.9147,-87.6433,41.9402,-87.653
18,Stockton Dr & Wrightwood Ave,Clark St & Wrightwood Ave,2,41.9313,-87.6387,41.9295,-87.6431
18,Clark St & Elm St,Rush St & Cedar St,2,41.903,-87.6313,41.9023,-87.6277
18,Broadway & Granville Ave,Clark St & Berwyn Ave,2,41.9948,-87.6603,41.978,-87.668
18,Clark St & 9th St (AMLI),Wabash Ave & Roosevelt Rd,2,41.8708,-87.6312,41.8672,-87.626
18,Streeter Dr & Grand Ave,Field Museum,2,41.8923,-87.612,41.8653,-87.6179
18,Streeter Dr & Grand Ave,Michigan Ave & Washington St,2,41.8923,-87.612,41.8839,-87.6246
18,Streeter Dr & Grand Ave,Lake Shore Dr & Belmont Ave,2,41.8923,-87.612,41.9408,-87.6392
18,Streeter Dr & Grand Ave,Broadway & Belmont Ave,2,41.8923,-87.612,41.9401,-87.6455
18,Streeter Dr & Grand Ave,Leavitt St & Addison St,2,41.8923,-87.612,41.947,-87.6834
18,Streeter Dr & Grand Ave,Clark St & Wrightwood Ave,2,41.8923,-87.612,41.9295,-87.6431
18,Streeter Dr & Grand Ave,Michigan Ave & Jackson Blvd,2,41.8923,-87.612,41.8778,-87.6241
18,Streeter Dr & Grand Ave,Clark St & North Ave,2,41.8923,-87.612,41.912,-87.6319
18,Streeter Dr & Grand Ave,State St & Randolph St,2,41.8923,-87.612,41.8847,-87.6277
18,Streeter Dr & Grand Ave,Hampden Ct & Diversey Pkwy,2,41.8923,-87.612,41.9326,-87.6424
18,Sheffield Ave & Addison St,Greenview Ave & Fullerton Ave,2,41.947,-87.6542,41.9253,-87.6658
18,Indiana Ave & Roosevelt Rd,Museum of Science and Industry,2,41.8679,-87.623,41.7917,-87.5839
18,Indiana Ave & Roosevelt Rd,Streeter Dr & Grand Ave,2,41.8679,-87.623,41.8923,-87.612
18,Indiana Ave & Roosevelt Rd,McCormick Place,2,41.8679,-87.623,41.8514,-87.6188
18,Indiana Ave & Roosevelt Rd,State St & 29th St,2,41.8679,-87.623,41.8417,-87.6269
18,Halsted St & Willow St,Lincoln Ave & Leavitt St,2,41.9138,-87.6488,41.9624,-87.6841
18,Halsted St & Willow St,Stave St & Armitage Ave,2,41.9138,-87.6488,41.9177,-87.6914
18,Morgan St & Lake St,Wood St & Grand Ave,2,41.8855,-87.6523,41.8911,-87.672
18,Franklin St & Jackson Blvd,Wabash Ave & Wacker Pl,2,41.8777,-87.6353,41.8869,-87.626
18,Sheffield Ave & Wellington Ave,Broadway & Belmont Ave,2,41.9363,-87.6527,41.9401,-87.6455
18,Wilton Ave & Diversey Pkwy,Campbell Ave & North Ave,2,41.9324,-87.6527,41.9105,-87.6896
18,Sheffield Ave & Fullerton Ave,Sheffield Ave & Wrightwood Ave,2,41.9256,-87.6537,41.9287,-87.6538
18,Lake Park Ave & 47th St,Streeter Dr & Grand Ave,2,41.8094,-87.5919,41.8923,-87.612
18,McCormick Place,Field Museum,2,41.8514,-87.6188,41.8653,-87.6179
18,Desplaines St & Randolph St,Franklin St & Chicago Ave,2,41.8846,-87.6446,41.8968,-87.6356
18,Lincoln Ave & Belle Plaine Ave,Streeter Dr & Grand Ave,2,41.9559,-87.6793,41.8923,-87.612
18,Adler Planetarium,Dusable Harbor,2,41.8661,-87.6073,41.885,-87.6128
18,Clark St & North Ave,Clark St & Chicago Ave,2,41.912,-87.6319,41.8965,-87.6309
18,Clark St & North Ave,Halsted St & Roscoe St,2,41.912,-87.6319,41.9437,-87.6489
18,Clark St & North Ave,Michigan Ave & Oak St,2,41.912,-87.6319,41.901,-87.6238
18,Clark St & North Ave,Stockton Dr & Wrightwood Ave,2,41.912,-87.6319,41.9313,-87.6387
18,Clark St & North Ave,Indiana Ave & Roosevelt Rd,2,41.912,-87.6319,41.8679,-87.623
18,Lincoln Ave & Roscoe St,Wilton Ave & Belmont Ave,2,41.9433,-87.671,41.9402,-87.653
18,Southport Ave & Waveland Ave,Wilton Ave & Belmont Ave,2,41.9482,-87.6639,41.9402,-87.653
18,Southport Ave & Waveland Ave,Lincoln Ave & Roscoe St,2,41.9482,-87.6639,41.9433,-87.671
18,Halsted St & Dickens Ave,Stave St & Armitage Ave,2,41.9199,-87.6488,41.9177,-87.6914
18,Damen Ave & Division St,Aberdeen St & Jackson Blvd,2,41.9033,-87.6769,41.8777,-87.6548
18,Damen Ave & Cortland St,Milwaukee Ave & Wabansia Ave,2,41.916,-87.6774,41.9126,-87.6814
18,Sheffield Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,2,41.9287,-87.6538,41.9256,-87.6537
19,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,12,41.9117,-87.6268,41.8923,-87.612
19,Theater on the Lake,Lake Shore Dr & North Blvd,6,41.9263,-87.6308,41.9117,-87.6268
19,Shedd Aquarium,Lake Shore Dr & Monroe St,5,41.8672,-87.6154,41.881,-87.6167
19,Shedd Aquarium,Streeter Dr & Grand Ave,5,41.8672,-87.6154,41.8923,-87.612
19,Dusable Harbor,Indiana Ave & Roosevelt Rd,5,41.885,-87.6128,41.8679,-87.623
19,Streeter Dr & Grand Ave,Millennium Park,5,41.8923,-87.612,41.881,-87.6241
19,Lake Shore Dr & Monroe St,Shedd Aquarium,4,41.881,-87.6167,41.8672,-87.6154
19,Lake Shore Dr & Monroe St,Michigan Ave & Oak St,4,41.881,-87.6167,41.901,-87.6238
19,McClurg Ct & Illinois St,Millennium Park,4,41.891,-87.6173,41.881,-87.6241
19,Humboldt Blvd & Armitage Ave,Kedzie Ave & Milwaukee Ave,4,41.9175,-87.7018,41.9296,-87.7079
19,Broadway & Sheridan Rd,Sheridan Rd & Irving Park Rd,4,41.9528,-87.65,41.9542,-87.6544
19,Streeter Dr & Grand Ave,Shedd Aquarium,4,41.8923,-87.612,41.8672,-87.6154
19,Streeter Dr & Grand Ave,Dusable Harbor,4,41.8923,-87.612,41.885,-87.6128
19,Burnham Harbor,Shedd Aquarium,4,41.8563,-87.6133,41.8672,-87.6154
19,Halsted St & Dickens Ave,Clark St & Armitage Ave,4,41.9199,-87.6488,41.9183,-87.6363
19,Shedd Aquarium,Field Blvd & South Water St,3,41.8672,-87.6154,41.8863,-87.6175
19,Millennium Park,Shedd Aquarium,3,41.881,-87.6241,41.8672,-87.6154
19,Millennium Park,Indiana Ave & Roosevelt Rd,3,41.881,-87.6241,41.8679,-87.623
19,Glenwood Ave & Morse Ave,Sheridan Rd & Loyola Ave,3,42.008,-87.6655,42.001,-87.6612
19,Dusable Harbor,Field Museum,3,41.885,-87.6128,41.8653,-87.6179
19,Michigan Ave & Pearson St,Sedgwick St & Huron St,3,41.8977,-87.6235,41.8947,-87.6384
19,Benson Ave & Church St,Central St Metra,3,42.0482,-87.6835,42.0636,-87.6987
19,Lake Shore Dr & Belmont Ave,Lake Shore Dr & North Blvd,3,41.9408,-87.6392,41.9117,-87.6268
19,LaSalle St & Adams St,Dusable Harbor,3,41.8793,-87.632,41.885,-87.6128
19,Dearborn St & Monroe St,Federal St & Polk St,3,41.8813,-87.6295,41.8721,-87.6295
19,Humboldt Blvd & Armitage Ave,Richmond St & Diversey Ave,3,41.9175,-87.7018,41.9319,-87.7012
19,Michigan Ave & Oak St,Theater on the Lake,3,41.901,-87.6238,41.9263,-87.6308
19,Broadway & Belmont Ave,Millennium Park,3,41.9401,-87.6455,41.881,-87.6241
19,Streeter Dr & Grand Ave,Michigan Ave & Washington St,3,41.8923,-87.612,41.8839,-87.6246
19,Streeter Dr & Grand Ave,Michigan Ave & Madison St,3,41.8923,-87.612,41.8821,-87.6251
19,Streeter Dr & Grand Ave,Lake Shore Dr & Belmont Ave,3,41.8923,-87.612,41.9408,-87.6392
19,Marine Dr & Ainslie St,Lake Shore Dr & Belmont Ave,3,41.9716,-87.6502,41.9408,-87.6392
19,Lincoln Ave & Belmont Ave,Clark St & Armitage Ave,3,41.9394,-87.6684,41.9183,-87.6363
19,Financial Pl & Congress Pkwy,Millennium Park,2,41.875,-87.6331,41.881,-87.6241
19,Shedd Aquarium,Indiana Ave & Roosevelt Rd,2,41.8672,-87.6154,41.8679,-87.623
19,Wabash Ave & Roosevelt Rd,May St & Taylor St,2,41.8672,-87.626,41.8695,-87.6555
19,Clark St & Chicago Ave,State St & Randolph St,2,41.8965,-87.6309,41.8847,-87.6277
19,Lake Shore Dr & Ohio St,Cannon Dr & Fullerton Ave,2,41.8926,-87.6145,41.9268,-87.6344
19,Lake Shore Dr & Ohio St,Field Museum,2,41.8926,-87.6145,41.8653,-87.6179
19,Desplaines St & Kinzie St,Damen Ave & Division St,2,41.8887,-87.6444,41.9033,-87.6769
19,Federal St & Polk St,Shedd Aquarium,2,41.8721,-87.6295,41.8672,-87.6154
19,Cannon Dr & Fullerton Ave,Lakeview Ave & Fullerton Pkwy,2,41.9268,-87.6344,41.9259,-87.639
19,Wabash Ave & 16th St,Indiana Ave & Roosevelt Rd,2,41.8604,-87.6258,41.8679,-87.623
19,Green St & Madison St,Western Ave & Walton St,2,41.8819,-87.6488,41.8984,-87.6866
19,State St & Harrison St,Burnham Harbor,2,41.8741,-87.6277,41.8563,-87.6133
19,Pine Grove Ave & Waveland Ave,Sedgwick St & Webster Ave,2,41.9493,-87.6463,41.9222,-87.6389
19,Lake Shore Dr & Diversey Pkwy,Clifton Ave & Lawrence Ave,2,41.9327,-87.6363,41.9689,-87.6589
19,Southport Ave & Wrightwood Ave,Southport Ave & Clybourn Ave,2,41.9288,-87.6639,41.9208,-87.6637
19,Morgan Ave & 14th Pl,Michigan Ave & 18th St,2,41.8624,-87.6511,41.8578,-87.6245
19,Wabash Ave & Grand Ave,Millennium Park,2,41.8917,-87.6269,41.881,-87.6241
19,Wabash Ave & Grand Ave,Dearborn St & Adams St,2,41.8917,-87.6269,41.8794,-87.6298
19,Wabash Ave & Grand Ave,Franklin St & Jackson Blvd,2,41.8917,-87.6269,41.8777,-87.6353
19,Sheridan Rd & Irving Park Rd,Cannon Dr & Fullerton Ave,2,41.9542,-87.6544,41.9268,-87.6344
19,Lakeview Ave & Fullerton Pkwy,Michigan Ave & Oak St,2,41.9259,-87.639,41.901,-87.6238
19,Lincoln Ave & Fullerton Ave,Lincoln Ave & Waveland Ave,2,41.9259,-87.6493,41.9491,-87.6751
19,Loomis St & Lexington St,Ada St & Washington Blvd,2,41.8722,-87.6615,41.8828,-87.6612
19,Montrose Harbor,Pine Grove Ave & Irving Park Rd,2,41.964,-87.6382,41.9544,-87.648
19,Millennium Park,Lake Shore Dr & Monroe St,2,41.881,-87.6241,41.881,-87.6167
19,Millennium Park,Lake Park Ave & 56th St,2,41.881,-87.6241,41.7932,-87.5878
19,Millennium Park,Larrabee St & Oak St,2,41.881,-87.6241,41.9002,-87.643
19,Lake Shore Dr & Monroe St,Calumet Ave & 18th St,2,41.881,-87.6167,41.8576,-87.6194
19,Lake Shore Dr & Monroe St,Indiana Ave & Roosevelt Rd,2,41.881,-87.6167,41.8679,-87.623
19,Clifton Ave & Lawrence Ave,Broadway & Argyle St,2,41.9689,-87.6589,41.973,-87.6596
19,Southport Ave & Wellington Ave,Field Blvd & South Water St,2,41.9357,-87.6636,41.8863,-87.6175
19,University Library (NU),Benson Ave & Church St,2,42.0529,-87.6734,42.0482,-87.6835
19,Blue Island Ave & 18th St,Damen Ave & Cullerton St,2,41.8576,-87.6615,41.855,-87.6757
19,Ogden Ave & Race Ave,Wood St & Milwaukee Ave,2,41.8918,-87.6588,41.9077,-87.6726
19,Michigan Ave & Congress Pkwy,Wells St & Polk St,2,41.8762,-87.6244,41.8724,-87.6335
19,Michigan Ave & Congress Pkwy,Streeter Dr & Grand Ave,2,41.8762,-87.6244,41.8923,-87.612
19,Canal St & Madison St,St. Clair St & Erie St,2,41.8821,-87.6398,41.8944,-87.6227
19,Rush St & Superior St,Shedd Aquarium,2,41.8958,-87.6259,41.8672,-87.6154
19,Damen Ave & Chicago Ave,Leavitt St & North Ave,2,41.8958,-87.6772,41.9102,-87.6823
19,Damen Ave & Chicago Ave,Field Museum,2,41.8958,-87.6772,41.8653,-87.6179
19,Fairbanks Ct & Grand Ave,State St & Kinzie St,2,41.8919,-87.6206,41.8892,-87.6277
19,Clybourn Ave & Division St,Sheffield Ave & Willow St,2,41.9046,-87.6405,41.9137,-87.6529
19,Sedgwick St & Webster Ave,Sheffield Ave & Fullerton Ave,2,41.9222,-87.6389,41.9256,-87.6537
19,Wells St & Polk St,Michigan Ave & Congress Pkwy,2,41.8724,-87.6335,41.8762,-87.6244
19,Clark St & Armitage Ave,Lake Shore Dr & Diversey Pkwy,2,41.9183,-87.6363,41.9327,-87.6363
19,Clark St & Armitage Ave,Clark St & Elm St,2,41.9183,-87.6363,41.903,-87.6313
19,Halsted St & Roscoe St,Stockton Dr & Wrightwood Ave,2,41.9437,-87.6489,41.9313,-87.6387
19,Benson Ave & Church St,Valli Produce - Evanston Plaza,2,42.0482,-87.6835,42.0397,-87.6994
19,Rush St & Hubbard St,Shedd Aquarium,2,41.89,-87.6263,41.8672,-87.6154
19,Clinton St & Madison St,Clinton St & Lake St,2,41.8822,-87.6411,41.8856,-87.6418
19,McClurg Ct & Illinois St,Shedd Aquarium,2,41.891,-87.6173,41.8672,-87.6154
19,Union Ave & Grand Ave,Morgan St & Lake St,2,41.891,-87.6459,41.8855,-87.6523
19,Michigan Ave & 18th St,State St & Van Buren St,2,41.8578,-87.6245,41.8772,-87.6278
19,Daley Center Plaza,Wabash Ave & Grand Ave,2,41.8842,-87.6296,41.8917,-87.6269
19,Dearborn St & Monroe St,Canal St & Madison St,2,41.8813,-87.6295,41.8821,-87.6398
19,Dearborn St & Monroe St,Michigan Ave & 18th St,2,41.8813,-87.6295,41.8578,-87.6245
19,Dearborn St & Monroe St,Cityfront Plaza Dr & Pioneer Ct,2,41.8813,-87.6295,41.8906,-87.6221
19,Dearborn St & Erie St,Michigan Ave & Madison St,2,41.894,-87.6293,41.8821,-87.6251
19,Wells St & Evergreen Ave,LaSalle St & Washington St,2,41.9067,-87.6348,41.8827,-87.6325
19,Sawyer Ave & Irving Park Rd,Troy St & Elston Ave,2,41.9536,-87.7093,41.9452,-87.7066
19,Orleans St & Merchandise Mart Plaza,Halsted St & Blackhawk St (*),2,41.8882,-87.6364,41.9085,-87.6486
19,Theater on the Lake,McClurg Ct & Illinois St,2,41.9263,-87.6308,41.891,-87.6173
19,Theater on the Lake,Streeter Dr & Grand Ave,2,41.9263,-87.6308,41.8923,-87.612
19,Theater on the Lake,Wilton Ave & Diversey Pkwy,2,41.9263,-87.6308,41.9324,-87.6527
19,State St & Kinzie St,Kingsbury St & Kinzie St,2,41.8892,-87.6277,41.8892,-87.6385
19,Field Blvd & South Water St,Lake Shore Dr & Monroe St,2,41.8863,-87.6175,41.881,-87.6167
19,Lake Shore Dr & North Blvd,LaSalle St & Illinois St,2,41.9117,-87.6268,41.8908,-87.6321
19,Damen Ave & Grand Ave,Ashland Ave & Division St,2,41.8912,-87.6769,41.9035,-87.6677
19,Sheridan Rd & Noyes St (NU),University Library (NU),2,42.0582,-87.6774,42.0529,-87.6734
19,Sheffield Ave & Webster Ave,Sheffield Ave & Willow St,2,41.9215,-87.6538,41.9137,-87.6529
19,Michigan Ave & Oak St,Dusable Harbor,2,41.901,-87.6238,41.885,-87.6128
19,Michigan Ave & Oak St,Lake Shore Dr & North Blvd,2,41.901,-87.6238,41.9117,-87.6268
19,Sheffield Ave & Willow St,Southport Ave & Clybourn Ave,2,41.9137,-87.6529,41.9208,-87.6637
19,Sheffield Ave & Willow St,Lincoln Ave & Roscoe St,2,41.9137,-87.6529,41.9433,-87.671
19,Broadway & Sheridan Rd,Wells St & Concord Ln,2,41.9528,-87.65,41.9121,-87.6347
19,California Ave & Division St,California Ave & Milwaukee Ave,2,41.903,-87.6975,41.9227,-87.6972
19,Broadway & Wilson Ave,Montrose Harbor,2,41.9655,-87.6572,41.964,-87.6382
19,Clark St & Lincoln Ave,Lake Shore Dr & Monroe St,2,41.9157,-87.6346,41.881,-87.6167
19,Streeter Dr & Grand Ave,Broadway & Cornelia Ave,2,41.8923,-87.612,41.9455,-87.646
19,Streeter Dr & Grand Ave,Michigan Ave & Lake St,2,41.8923,-87.612,41.886,-87.6241
19,Streeter Dr & Grand Ave,Franklin St & Jackson Blvd,2,41.8923,-87.612,41.8777,-87.6353
19,Streeter Dr & Grand Ave,Sheffield Ave & Wellington Ave,2,41.8923,-87.612,41.9363,-87.6527
19,Streeter Dr & Grand Ave,Elston Ave & Wabansia Ave,2,41.8923,-87.612,41.9129,-87.6642
19,Streeter Dr & Grand Ave,Adler Planetarium,2,41.8923,-87.612,41.8661,-87.6073
19,Streeter Dr & Grand Ave,State St & Pearson St,2,41.8923,-87.612,41.8974,-87.6287
19,Streeter Dr & Grand Ave,Cityfront Plaza Dr & Pioneer Ct,2,41.8923,-87.612,41.8906,-87.6221
19,Fort Dearborn Dr & 31st St,Field Museum,2,41.8386,-87.6082,41.8653,-87.6179
19,Stave St & Armitage Ave,Marshfield Ave & Cortland St,2,41.9177,-87.6914,41.916,-87.6689
19,Franklin St & Jackson Blvd,St. Clair St & Erie St,2,41.8777,-87.6353,41.8944,-87.6227
19,Wilton Ave & Belmont Ave,Theater on the Lake,2,41.9402,-87.653,41.9263,-87.6308
19,Sheridan Rd & Montrose Ave,Cannon Dr & Fullerton Ave,2,41.9617,-87.6546,41.9268,-87.6344
19,Clark St & Wrightwood Ave,Sheffield Ave & Addison St,2,41.9295,-87.6431,41.947,-87.6542
19,Sheffield Ave & Fullerton Ave,Leavitt St & North Ave,2,41.9256,-87.6537,41.9102,-87.6823
19,Leavitt St & Armitage Ave,Daley Center Plaza,2,41.9178,-87.6824,41.8842,-87.6296
19,McCormick Place,Field Museum,2,41.8514,-87.6188,41.8653,-87.6179
19,Clark St & Randolph St,May St & Taylor St,2,41.8846,-87.6319,41.8695,-87.6555
19,Lincoln Ave & Belle Plaine Ave,Wells St & Concord Ln,2,41.9559,-87.6793,41.9121,-87.6347
19,California Ave & Milwaukee Ave,Milwaukee Ave & Rockwell St,2,41.9227,-87.6972,41.9202,-87.693
19,Burnham Harbor,State St & Harrison St,2,41.8563,-87.6133,41.8741,-87.6277
19,Michigan Ave & Jackson Blvd,Streeter Dr & Grand Ave,2,41.8778,-87.6241,41.8923,-87.612
19,Peoria St & Jackson Blvd,Burnham Harbor,2,41.8778,-87.6496,41.8563,-87.6133
19,Broadway & Berwyn Ave,Clark St & Berwyn Ave,2,41.9784,-87.6598,41.978,-87.668
19,LaSalle St & Washington St,Wabash Ave & Wacker Pl,2,41.8827,-87.6325,41.8869,-87.626
19,Green St & Randolph St,Morgan Ave & 14th Pl,2,41.8837,-87.6487,41.8624,-87.6511
19,Green St & Randolph St,Clark St & Lincoln Ave,2,41.8837,-87.6487,41.9157,-87.6346
19,Columbus Dr & Randolph St,Lake Shore Dr & Monroe St,2,41.8847,-87.6195,41.881,-87.6167
19,Columbus Dr & Randolph St,Indiana Ave & Roosevelt Rd,2,41.8847,-87.6195,41.8679,-87.623
19,State St & Randolph St,Franklin St & Quincy St,2,41.8847,-87.6277,41.8787,-87.6348
19,State St & 35th St,Fort Dearborn Dr & 31st St,2,41.831,-87.6269,41.8386,-87.6082
19,Lincoln Ave & Belmont Ave,Stockton Dr & Wrightwood Ave,2,41.9394,-87.6684,41.9313,-87.6387
19,Rush St & Cedar St,Greenview Ave & Fullerton Ave,2,41.9023,-87.6277,41.9253,-87.6658
19,Southport Ave & Waveland Ave,Wells St & Huron St,2,41.9482,-87.6639,41.8947,-87.6338
19,Southport Ave & Waveland Ave,Clarendon Ave & Gordon Ter,2,41.9482,-87.6639,41.9579,-87.6495
19,McClurg Ct & Erie St,Dearborn St & Erie St,2,41.8945,-87.6179,41.894,-87.6293
19,McClurg Ct & Erie St,Lake Shore Dr & North Blvd,2,41.8945,-87.6179,41.9117,-87.6268
19,Cityfront Plaza Dr & Pioneer Ct,Wabash Ave & Roosevelt Rd,2,41.8906,-87.6221,41.8672,-87.626
19,Damen Ave & Cortland St,California Ave & Francis Pl,2,41.916,-87.6774,41.9181,-87.697
20,Millennium Park,State St & Kinzie St,5,41.881,-87.6241,41.8892,-87.6277
20,Halsted St & Roscoe St,Broadway & Berwyn Ave,5,41.9437,-87.6489,41.9784,-87.6598
20,Broadway & Berwyn Ave,Broadway & Granville Ave,5,41.9784,-87.6598,41.9948,-87.6603
20,Shedd Aquarium,Michigan Ave & Congress Pkwy,4,41.8672,-87.6154,41.8762,-87.6244
20,Shedd Aquarium,Indiana Ave & Roosevelt Rd,4,41.8672,-87.6154,41.8679,-87.623
20,Montrose Harbor,Broadway & Wilson Ave,4,41.964,-87.6382,41.9655,-87.6572
20,McClurg Ct & Illinois St,Michigan Ave & Congress Pkwy,4,41.891,-87.6173,41.8762,-87.6244
20,Michigan Ave & Oak St,Dusable Harbor,4,41.901,-87.6238,41.885,-87.6128
20,Michigan Ave & Oak St,McClurg Ct & Illinois St,4,41.901,-87.6238,41.891,-87.6173
20,St. Clair St & Erie St,Michigan Ave & Lake St,4,41.8944,-87.6227,41.886,-87.6241
20,Wabash Ave & Roosevelt Rd,Field Museum,3,41.8672,-87.626,41.8653,-87.6179
20,Cannon Dr & Fullerton Ave,Wilton Ave & Diversey Pkwy,3,41.9268,-87.6344,41.9324,-87.6527
20,Lake Shore Dr & Wellington Ave,Theater on the Lake,3,41.9367,-87.6368,41.9263,-87.6308
20,Michigan Ave & Madison St,Wabash Ave & Grand Ave,3,41.8821,-87.6251,41.8917,-87.6269
20,Michigan Ave & Madison St,Michigan Ave & Lake St,3,41.8821,-87.6251,41.886,-87.6241
20,Halsted St & Roscoe St,Broadway & Waveland Ave,3,41.9437,-87.6489,41.9491,-87.6486
20,Theater on the Lake,Lake Shore Dr & North Blvd,3,41.9263,-87.6308,41.9117,-87.6268
20,Lake Shore Dr & North Blvd,Clark St & Armitage Ave,3,41.9117,-87.6268,41.9183,-87.6363
20,Stockton Dr & Wrightwood Ave,Lake Shore Dr & North Blvd,3,41.9313,-87.6387,41.9117,-87.6268
20,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,3,41.8923,-87.612,41.881,-87.6167
20,Streeter Dr & Grand Ave,Theater on the Lake,3,41.8923,-87.612,41.9263,-87.6308
